date,threshold_c,observed_km2,trend_km2,seasonal_km2,remainder_km2,year
2015-03-22,28,41140706.58,44919275.22,-2695055.099,-1083513.545,2015
2015-03-23,28,41900673.66,44934902.93,-2411577.717,-622651.5561,2015
2015-03-24,28,42776762.81,44950473.38,-2273472.178,99761.60916,2015
2015-03-25,28,43003865.11,44965986.14,-2073716.298,111595.2719,2015
2015-03-26,28,43491094.75,44981440.79,-2404012.324,913666.2885,2015
2015-03-27,28,43476440.48,44996836.91,-2232766.545,712370.1113,2015
2015-03-28,28,44059180.59,45012174.11,-1927901.899,974908.3748,2015
2015-03-29,28,44825700.09,45027451.99,-1577775.269,1376023.374,2015
2015-03-30,28,44044948.1,45042670.14,-1481980.124,484258.0866,2015
2015-03-31,28,45343362.89,45057828.19,-870782.0717,1156316.772,2015
2015-04-01,28,45969488.15,45072925.77,-1193518.355,2090080.736,2015
2015-04-02,28,46222326.16,45087962.51,-428053.7813,1562417.433,2015
2015-04-03,28,46653220.98,45102938.04,154021.1541,1396261.782,2015
2015-04-04,28,46574708.84,45117852.03,75075.27818,1381781.537,2015
2015-04-05,28,46227865.99,45132704.1,54524.81912,1040637.067,2015
2015-04-06,28,45788116.63,45147493.94,618198.1774,22424.51468,2015
2015-04-07,28,45332675.28,45162221.19,556001.901,-385547.808,2015
2015-04-08,28,45042413.53,45176885.51,647171.5775,-781643.5618,2015
2015-04-09,28,45442842.61,45191486.59,905189.7432,-653833.7193,2015
2015-04-10,28,46943843.2,45206024.07,1251869.356,485949.7727,2015
2015-04-11,28,47428240.32,45220497.64,1294050.396,913692.2821,2015
2015-04-12,28,48494462,45234906.97,832856.5521,2426698.477,2015
2015-04-13,28,49978226.72,45249251.73,1458066.782,3270908.205,2015
2015-04-14,28,50535190.81,45263531.6,1147563.365,4124095.841,2015
2015-04-15,28,50289784.74,45277746.26,1541138.969,3470899.512,2015
2015-04-16,28,50260788.1,45291895.38,1410563.705,3558329.018,2015
2015-04-17,28,50170614.39,45305978.63,1610483.482,3254152.274,2015
2015-04-18,28,50844434.99,45319995.71,3088800.149,2435639.132,2015
2015-04-19,28,50741439.9,45333946.28,2908471.212,2499022.409,2015
2015-04-20,28,50356968.92,45347830.02,2535126.505,2474012.392,2015
2015-04-21,28,50124730.63,45361646.62,2312251.384,2450832.621,2015
2015-04-22,28,49089942.51,45375395.77,1544949.362,2169597.381,2015
2015-04-23,28,48750244.91,45389077.14,859367.6831,2501800.091,2015
2015-04-24,28,48509274.22,45402690.42,1313834.342,1792749.46,2015
2015-04-25,28,47748849.16,45416235.3,1084567.889,1248045.975,2015
2015-04-26,28,47707383.74,45429711.46,1314785.344,962886.9371,2015
2015-04-27,28,48185955.97,45443118.59,2225987.519,516849.8568,2015
2015-04-28,28,48950642.19,45456456.39,852594.3431,2641591.455,2015
2015-04-29,28,49313692.61,45469724.55,1549019.203,2294948.859,2015
2015-04-30,28,49633912.37,45482922.76,2668354.859,1482634.75,2015
2015-05-01,28,49847816.66,45496050.73,2487662.575,1864103.351,2015
2015-05-02,28,50505579.83,45509108.18,3493560.255,1502911.399,2015
2015-05-03,28,50061636.57,45522094.8,3098851.869,1440689.901,2015
2015-05-04,28,50156647,45535010.33,1372294.305,3249342.369,2015
2015-05-05,28,50139341.28,45547854.48,3030909.903,1560576.901,2015
2015-05-06,28,50074750.77,45560626.98,3725177.84,788945.9497,2015
2015-05-07,28,50052550.33,45573327.58,3909450.902,569771.8527,2015
2015-05-08,28,49412961.07,45585956,4049984.623,-222979.5551,2015
2015-05-09,28,49203276.76,45598512.01,3333548.655,271216.0956,2015
2015-05-10,28,49303562.24,45610995.35,3021993.624,670573.2635,2015
2015-05-11,28,48870522.24,45623405.79,3256067.067,-8950.617312,2015
2015-05-12,28,49459403.02,45635743.09,2286406.73,1537253.201,2015
2015-05-13,28,49485767.33,45648007.02,1940204.317,1897555.992,2015
2015-05-14,28,49198183.68,45660197.37,2589633.648,948352.6628,2015
2015-05-15,28,48537120.03,45672313.92,2568055.352,296750.76,2015
2015-05-16,28,48377058.68,45684356.46,2135454.299,557247.9188,2015
2015-05-17,28,47968494.13,45696324.8,2606691.928,-334522.6001,2015
2015-05-18,28,47159737.57,45708218.74,2841107.843,-1389589.014,2015
2015-05-19,28,46612979.02,45720038.09,3428483.688,-2535542.763,2015
2015-05-20,28,46416221.98,45731782.69,3138218.755,-2453779.461,2015
2015-05-21,28,46465467.08,45743452.35,3739166.906,-3017152.179,2015
2015-05-22,28,47287421.15,45755046.95,4145058.291,-2612684.086,2015
2015-05-23,28,45971224.63,45766566.33,4091913.615,-3887255.315,2015
2015-05-24,28,47237302.19,45778010.39,3434591.838,-1975300.035,2015
2015-05-25,28,47189685.57,45789379.01,3540250.931,-2139944.373,2015
2015-05-26,28,47534223.31,45800672.11,3769907.269,-2036356.069,2015
2015-05-27,28,48670376.65,45811889.6,4401515.022,-1543027.97,2015
2015-05-28,28,48784268.74,45823031.4,4355913.822,-1394676.483,2015
2015-05-29,28,48855701.97,45834097.46,4246617.593,-1225013.08,2015
2015-05-30,28,49060641.4,45845087.71,4227805.435,-1012251.746,2015
2015-05-31,28,48326327.38,45856002.12,3314428.796,-844103.5328,2015
2015-06-01,28,47960172.61,45866840.64,3633613.221,-1540281.256,2015
2015-06-02,28,48524049.15,45877603.27,3330599.73,-684153.8488,2015
2015-06-03,28,48912815.04,45888289.97,3405040.18,-380515.1146,2015
2015-06-04,28,48896195.27,45898900.75,3635357.887,-638063.3706,2015
2015-06-05,28,48645124.2,45909435.6,3206118.619,-470430.0184,2015
2015-06-06,28,47448776.07,45919894.51,3209124.408,-1680242.845,2015
2015-06-07,28,46775544.74,45930277.48,3637213.475,-2791946.212,2015
2015-06-08,28,46639674.54,45940584.51,3670409.208,-2971319.174,2015
2015-06-09,28,47311425.75,45950815.6,3841398.453,-2480788.303,2015
2015-06-10,28,47891378.78,45960970.76,4145696.243,-2215288.223,2015
2015-06-11,28,47929968.84,45971050,4172855.659,-2213936.814,2015
2015-06-12,28,48000163.15,45981053.32,3657892.232,-1638782.402,2015
2015-06-13,28,47144213.92,45990980.75,3441194.929,-2287961.758,2015
2015-06-14,28,46900984.77,46000832.3,3925349.853,-3025197.384,2015
2015-06-15,28,47465385.14,46010608,3362959.139,-1908182.002,2015
2015-06-16,28,48325898.78,46020307.88,3196876.966,-891286.0681,2015
2015-06-17,28,49196369.48,46029931.98,3828704.468,-662266.9639,2015
2015-06-18,28,49316470.32,46039480.33,3574026.931,-297036.9364,2015
2015-06-19,28,49393950.59,46048952.98,3327840.142,17157.46778,2015
2015-06-20,28,50152910.87,46058350,2682770.866,1411790.004,2015
2015-06-21,28,50482151.37,46067671.45,3265732.852,1148747.071,2015
2015-06-22,28,50514377.79,46076917.39,3165087.667,1272372.729,2015
2015-06-23,28,50521556.88,46086087.91,3351885.18,1083583.786,2015
2015-06-24,28,50386009.4,46095183.09,3504115.992,786710.3218,2015
2015-06-25,28,50174460.09,46104202.99,3978710.142,91546.95694,2015
2015-06-26,28,49920667.44,46113147.71,3764368.262,43151.46642,2015
2015-06-27,28,48301181.77,46122017.33,3605777.211,-1426612.774,2015
2015-06-28,28,48349758.43,46130811.94,4005979.407,-1787032.919,2015
2015-06-29,28,48220163.94,46139531.63,3850877.816,-1770245.504,2015
2015-06-30,28,48270054.25,46148176.48,3200464.176,-1078586.407,2015
2015-07-01,28,48244783.95,46156746.6,3089033.344,-1000995.99,2015
2015-07-02,28,48267015.76,46165242.07,3168042.442,-1066268.754,2015
2015-07-03,28,48751890.92,46173663.01,2900809.404,-322581.4933,2015
2015-07-04,28,49214731.97,46182009.51,3051711.184,-18988.72177,2015
2015-07-05,28,48927894.98,46190281.68,3311720.993,-574107.6887,2015
2015-07-06,28,49299124.64,46198479.62,3281218.25,-180573.2303,2015
2015-07-07,28,49053646.66,46206603.46,3067043.598,-220000.3941,2015
2015-07-08,28,49165079.43,46214653.3,2825564.376,124861.7546,2015
2015-07-09,28,49145717.11,46222629.27,2933379.255,-10291.41616,2015
2015-07-10,28,49193967.2,46230531.49,2785798.819,177636.8865,2015
2015-07-11,28,49450473.88,46238360.1,2723716.299,488397.4839,2015
2015-07-12,28,50005193.41,46246115.21,2775657.064,983421.1358,2015
2015-07-13,28,50515227.96,46253796.97,2965916.101,1295514.891,2015
2015-07-14,28,50743949.09,46261405.51,3382772.054,1099771.528,2015
2015-07-15,28,51117631.41,46268940.97,3173722.354,1674968.084,2015
2015-07-16,28,51987240.43,46276403.51,3296684.527,2414152.397,2015
2015-07-17,28,51782496.22,46283793.26,3222411.908,2276291.051,2015
2015-07-18,28,51803478.61,46291110.4,3326279.424,2186088.791,2015
2015-07-19,28,53430346.82,46298355.07,3475214.185,3656777.566,2015
2015-07-20,28,53490970.49,46305527.45,4050818.929,3134624.116,2015
2015-07-21,28,52716164.06,46312627.69,3963920.357,2439616.008,2015
2015-07-22,28,51283062.27,46319655.99,3653453.706,1309952.576,2015
2015-07-23,28,51222246.29,46326612.5,3889055.934,1006577.855,2015
2015-07-24,28,51671224.28,46333497.41,3152116.164,2185610.703,2015
2015-07-25,28,52263155.84,46340310.91,3348134.33,2574710.603,2015
2015-07-26,28,52679370.17,46347053.17,3187277.401,3145039.596,2015
2015-07-27,28,52853840.28,46353724.4,3808431.354,2691684.523,2015
2015-07-28,28,53258643.73,46360324.79,3604080.501,3294238.441,2015
2015-07-29,28,52702221.87,46366854.53,3044865.893,3290501.451,2015
2015-07-30,28,53113985.8,46373313.81,3217546.506,3523125.481,2015
2015-07-31,28,52727093.48,46379702.85,3025895.743,3321494.89,2015
2015-08-01,28,52530449.28,46386021.83,2739346.164,3405081.29,2015
2015-08-02,28,53128389.55,46392270.94,2823203.749,3912914.856,2015
2015-08-03,28,52826168.28,46398450.4,3127090.952,3300626.924,2015
2015-08-04,28,52834064.99,46404560.4,2902782.065,3526722.52,2015
2015-08-05,28,52811123.42,46410601.15,2602948.778,3797573.49,2015
2015-08-06,28,53255688.25,46416572.85,2766432.98,4072682.416,2015
2015-08-07,28,52889670.77,46422475.72,2954007.012,3513188.041,2015
2015-08-08,28,52386965.9,46428309.95,2650240.311,3308415.638,2015
2015-08-09,28,50354451.57,46434075.77,3230615.877,689759.9262,2015
2015-08-10,28,52098671.29,46439773.37,3133895.981,2525001.936,2015
2015-08-11,28,51815083.93,46445402.98,2754197.031,2615483.914,2015
2015-08-12,28,52231906.1,46450964.81,2876117.161,2904824.124,2015
2015-08-13,28,52881461.92,46456459.08,3911255.285,2513747.552,2015
2015-08-14,28,53055769.32,46461886.01,3924044.86,2669838.453,2015
2015-08-15,28,52894563.88,46467245.81,4070689.012,2356629.057,2015
2015-08-16,28,52779731.27,46472538.72,3890121.856,2417070.695,2015
2015-08-17,28,53075011.53,46477764.96,3700231.213,2897015.359,2015
2015-08-18,28,53134271.39,46482924.76,4059320.254,2592026.38,2015
2015-08-19,28,52826583.36,46488018.35,4128122.079,2210442.934,2015
2015-08-20,28,53803269.99,46493045.97,4871848.226,2438375.798,2015
2015-08-21,28,54413949.81,46498007.85,4704205.511,3211736.446,2015
2015-08-22,28,54082164.27,46502904.25,4519944.553,3059315.464,2015
2015-08-23,28,54204022.63,46507735.41,4566671.611,3129615.609,2015
2015-08-24,28,53392572.13,46512501.57,4577088.666,2302981.897,2015
2015-08-25,28,53051329.1,46517202.97,4664576.426,1869549.7,2015
2015-08-26,28,53168826.78,46521839.88,4538079.17,2108907.735,2015
2015-08-27,28,53910215.13,46526412.52,4678419.591,2705383.015,2015
2015-08-28,28,53643004.49,46530921.17,4486337.504,2625745.819,2015
2015-08-29,28,53513690.68,46535366.06,4803286.902,2175037.719,2015
2015-08-30,28,53342986.64,46539747.45,4944249.298,1858989.889,2015
2015-08-31,28,53295693.2,46544065.61,4834662.438,1916965.157,2015
2015-09-01,28,53393411.94,46548320.77,4562678.525,2282412.641,2015
2015-09-02,28,53411169.73,46552513.22,4764449.47,2094207.044,2015
2015-09-03,28,53187099.75,46556643.19,4642079.176,1988377.384,2015
2015-09-04,28,52839320.44,46560710.95,4554903.49,1723706.002,2015
2015-09-05,28,52852253.85,46564716.75,4564752.15,1722784.949,2015
2015-09-06,28,52638514.63,46568660.85,4383579.386,1686274.396,2015
2015-09-07,28,51654215.79,46572543.49,4414959.527,666712.7677,2015
2015-09-08,28,51703732.01,46576364.95,4686524.215,440842.8486,2015
2015-09-09,28,51559824.3,46580125.46,4533377.348,446321.4928,2015
2015-09-10,28,51272172.94,46583825.29,3955284.363,733063.2832,2015
2015-09-11,28,51348826.53,46587464.71,4174489.988,586871.8302,2015
2015-09-12,28,51472410.26,46591043.97,3824688.505,1056677.782,2015
2015-09-13,28,52180034.41,46594563.34,4029018.193,1556452.879,2015
2015-09-14,28,52210875.05,46598023.07,3650308.425,1962543.558,2015
2015-09-15,28,52375549.99,46601423.42,3992232.309,1781894.261,2015
2015-09-16,28,52322019.33,46604764.66,4362951.207,1354303.465,2015
2015-09-17,28,51687559.19,46608047.04,4340288.006,739224.1401,2015
2015-09-18,28,51611924.03,46611270.84,3950634.968,1050018.222,2015
2015-09-19,28,51752759.71,46614436.33,3937260.234,1201063.151,2015
2015-09-20,28,52093333.32,46617543.79,3650003.908,1825785.621,2015
2015-09-21,28,52388692.57,46620593.54,3799622.798,1968476.227,2015
2015-09-22,28,52744601.58,46623585.91,4438388.54,1682627.132,2015
2015-09-23,28,53463378.63,46626521.21,4047563.007,2789294.413,2015
2015-09-24,28,53762346.01,46629399.79,4378241.504,2754704.715,2015
2015-09-25,28,53334770.22,46632222.01,4187267.374,2515280.84,2015
2015-09-26,28,53265650.6,46634988.22,3893983.355,2736679.029,2015
2015-09-27,28,53450029.64,46637698.79,3819402.198,2992928.655,2015
2015-09-28,28,53335395.37,46640354.08,3999337.922,2695703.367,2015
2015-09-29,28,53331184.11,46642954.46,3472068.038,3216161.61,2015
2015-09-30,28,53219056.76,46645500.29,3463523.927,3110032.545,2015
2015-10-01,28,53398799.16,46647991.91,3841380.231,2909427.014,2015
2015-10-02,28,53097993.18,46650429.7,3727211.338,2720352.138,2015
2015-10-03,28,53046774.1,46652814.02,3490997.052,2902963.029,2015
2015-10-04,28,52864547.87,46655145.23,3219208.229,2990194.407,2015
2015-10-05,28,52198203.5,46657423.72,2885059.961,2655719.819,2015
2015-10-06,28,52137638.6,46659649.85,2889044.613,2588944.135,2015
2015-10-07,28,52035889.06,46661824,2987818.353,2386246.707,2015
2015-10-08,28,52527355.11,46663946.54,2937366.745,2926041.829,2015
2015-10-09,28,52960873.08,46666017.83,2873776.672,3421078.579,2015
2015-10-10,28,52722684.73,46668038.26,3127566.087,2927080.387,2015
2015-10-11,28,52266639.94,46670008.2,3173167.323,2423464.415,2015
2015-10-12,28,51944285.52,46671928.07,3244907.646,2027449.804,2015
2015-10-13,28,51766925.73,46673798.27,3015001.58,2078125.884,2015
2015-10-14,28,51416245.71,46675619.21,3007494.051,1733132.446,2015
2015-10-15,28,50857970.34,46677391.34,2833637.285,1346941.714,2015
2015-10-16,28,50137640.1,46679115.08,2601443.737,857081.2856,2015
2015-10-17,28,50020639.86,46680790.85,2530965.108,808883.9049,2015
2015-10-18,28,50287571.39,46682419.07,2524116.508,1081035.81,2015
2015-10-19,28,50245188.31,46684000.18,2347465.525,1213722.606,2015
2015-10-20,28,49765959.94,46685534.59,2158852.183,921573.1647,2015
2015-10-21,28,49362379.56,46687022.73,2036746.427,638610.3985,2015
2015-10-22,28,49190888.84,46688465.02,1904547.619,597876.2059,2015
2015-10-23,28,49857037.16,46689861.83,1959365.711,1207809.622,2015
2015-10-24,28,50561750.96,46691213.55,1918018.634,1952518.779,2015
2015-10-25,28,50946774.86,46692520.54,1951670.787,2302583.536,2015
2015-10-26,28,50826633.69,46693783.14,2019051.968,2113798.582,2015
2015-10-27,28,50823558.71,46695001.69,2080731.872,2047825.148,2015
2015-10-28,28,51154572.91,46696176.5,1999290.301,2459106.106,2015
2015-10-29,28,51804106.49,46697307.89,2141817.231,2964981.366,2015
2015-10-30,28,53488050.08,46698396.16,2073495.89,4716158.027,2015
2015-10-31,28,53766710.21,46699441.62,1779310.193,5287958.395,2015
2015-11-01,28,53281154.01,46700444.58,1814049.226,4766660.2,2015
2015-11-02,28,53402702.26,46701405.37,1198011.665,5503285.226,2015
2015-11-03,28,53321325.86,46702324.3,988960.9679,5630040.593,2015
2015-11-04,28,53431931.35,46703201.69,1007526.9,5721202.761,2015
2015-11-05,28,53416580.18,46704037.84,1226135.851,5486406.486,2015
2015-11-06,28,53440740.29,46704833.06,1225231.715,5510675.511,2015
2015-11-07,28,53161024.86,46705587.66,852084.3877,5603352.814,2015
2015-11-08,28,53382995.03,46706301.93,559496.7551,6117196.34,2015
2015-11-09,28,53324670.48,46706976.2,504679.4846,6113014.791,2015
2015-11-10,28,53608353.19,46707610.78,336484.821,6564257.586,2015
2015-11-11,28,53872614.57,46708205.99,114065.8067,7050342.776,2015
2015-11-12,28,54187317.13,46708762.13,201220.6766,7277334.327,2015
2015-11-13,28,54249613.1,46709279.5,146128.244,7394205.353,2015
2015-11-14,28,53899402.76,46709758.4,167680.1269,7021964.236,2015
2015-11-15,28,54050352.18,46710199.06,481071.0602,6859082.056,2015
2015-11-16,28,54335644.39,46710601.74,52039.02871,7573003.626,2015
2015-11-17,28,53778458.58,46710966.63,94934.6995,6972557.248,2015
2015-11-18,28,53470903.69,46711293.97,146968.2284,6612641.49,2015
2015-11-19,28,53292873.51,46711583.97,440816.7866,6140472.758,2015
2015-11-20,28,53034923.19,46711836.82,287733.6289,6035352.746,2015
2015-11-21,28,52703376.39,46712052.71,-95188.29135,6086511.968,2015
2015-11-22,28,52856661.16,46712231.85,-340844.2383,6485273.551,2015
2015-11-23,28,52482022.17,46712374.41,-671053.3791,6440701.144,2015
2015-11-24,28,52362547.96,46712480.57,-745494.9756,6395562.362,2015
2015-11-25,28,51982170.74,46712550.54,-748170.9666,6017791.168,2015
2015-11-26,28,51165637.01,46712584.49,-863255.1737,5316307.692,2015
2015-11-27,28,50600169.12,46712582.63,-1182890.472,5070476.966,2015
2015-11-28,28,49951885.5,46712545.13,-1407416.792,4646757.161,2015
2015-11-29,28,50593298.2,46712472.2,-1573128.462,5453954.459,2015
2015-11-30,28,50154275.23,46712364.03,-1503755.841,4945667.039,2015
2015-12-01,28,49554132.49,46712220.81,-1575138.581,4417050.259,2015
2015-12-02,28,49548942.24,46712042.74,-1782501.325,4619400.827,2015
2015-12-03,28,49278485.54,46711830,-1987827.953,4554483.493,2015
2015-12-04,28,48915264.39,46711582.79,-2114568.843,4318250.442,2015
2015-12-05,28,49153832.46,46711301.3,-2337493.536,4780024.694,2015
2015-12-06,28,48579966.72,46710985.72,-2460862.03,4329843.034,2015
2015-12-07,28,48680985.56,46710636.22,-2930415.131,4900764.471,2015
2015-12-08,28,48037261.84,46710252.99,-2996734.945,4323743.79,2015
2015-12-09,28,47575252.19,46709836.23,-3233799.722,4099215.687,2015
2015-12-10,28,46627308.25,46709386.09,-3288667.178,3206589.338,2015
2015-12-11,28,46273855.4,46708902.76,-3515960.051,3080912.687,2015
2015-12-12,28,46329606.81,46708386.41,-3247858.472,2869078.87,2015
2015-12-13,28,46297097.3,46707837.2,-3450235.012,3039495.114,2015
2015-12-14,28,46221708.74,46707255.28,-3525845.435,3040298.898,2015
2015-12-15,28,45733239.38,46706640.81,-3770349.159,2796947.732,2015
2015-12-16,28,46098297.29,46705993.94,-3766632.584,3158935.936,2015
2015-12-17,28,46360521.07,46705314.82,-3803809.688,3459015.938,2015
2015-12-18,28,47133406.27,46704603.61,-4224353.173,4653155.838,2015
2015-12-19,28,46858776.89,46703860.44,-4374247.914,4529164.36,2015
2015-12-20,28,45759975.63,46703085.49,-4588620.861,3645511.005,2015
2015-12-21,28,44508371.45,46702278.88,-4782555.078,2588647.648,2015
2015-12-22,28,44388830.03,46701440.77,-4966894.042,2654283.297,2015
2015-12-23,28,44715022.06,46700571.32,-5143794.367,3158245.112,2015
2015-12-24,28,44604912.67,46699670.65,-5114961.41,3020203.432,2015
2015-12-25,28,44705694.99,46698738.92,-4991513.029,2998469.104,2015
2015-12-26,28,44556506.1,46697776.26,-5068829.77,2927559.613,2015
2015-12-27,28,44731616.73,46696782.81,-5071921.439,3106755.359,2015
2015-12-28,28,44392260.1,46695758.7,-5187646.192,2884147.588,2015
2015-12-29,28,43464591.44,46694704.07,-5457362.911,2227250.286,2015
2015-12-30,28,42304970.89,46693619.01,-5750485.333,1361837.211,2015
2015-12-31,28,41996431.4,46692503.66,-6100028.695,1403956.436,2015
2016-01-01,28,41970581.69,46691358.12,-6262583.378,1541806.951,2016
2016-01-02,28,42287809.72,46690182.49,-6316197.326,1913824.553,2016
2016-01-03,28,42208299.84,46688976.89,-6352027.987,1871350.936,2016
2016-01-04,28,42554974.91,46687741.41,-6392720.884,2259954.384,2016
2016-01-05,28,43512127.6,46686476.15,-6394062.164,3219713.617,2016
2016-01-06,28,44818798.73,46685181.2,-6412370.852,4545988.387,2016
